,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
114,180,125,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported
115,303,125,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported
116,81,125,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0], C6H6_GT[25.7-63.7]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported
117,118,125,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[32.2-63.7]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported
118,2,131,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported
119,27,131,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported
120,67,131,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported
121,43,131,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported
122,48,131,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported
123,180,131,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported
124,2,148,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
125,27,148,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
126,67,148,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
127,43,148,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
128,48,148,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
129,180,148,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
130,57,148,PT08_S4_NO2[2257.0-2775.0] --> PT08_S1_CO[647.0-1545.0],Not supported,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
131,131,148,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
132,85,148,PT08_S4_NO2[2397.0-2775.0] --> PT08_S1_CO[647.0-1580.0],Not supported,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
133,103,148,PT08_S4_NO2[2397.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,PT08_S4_NO2[2553.0-2775.0] --> PT08_S1_CO[647.0-1626.0],Not supported
134,2,158,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
135,27,158,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
136,67,158,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
137,43,158,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
138,48,158,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
139,180,158,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
140,303,158,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
141,329,158,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported
142,2,159,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1544.0], PT08_S3_NOx[1705.0-2683.0]",Not supported
143,27,159,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1544.0], PT08_S3_NOx[1705.0-2683.0]",Not supported
144,279,159,"PT08_S1_CO[647.0-837.0], C6H6_GT[37.4-63.7], NOx_GT[689.0-1479.0], PT08_S4_NO2[1155.0-2775.0] --> PT08_S3_NOx[1705.0-2683.0]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1544.0], PT08_S3_NOx[1705.0-2683.0]",Not supported
145,2,180,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident
146,27,180,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident
147,2,195,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
148,27,195,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
149,3,195,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0], C6H6_GT[32.2-63.7]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
150,180,195,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
151,303,195,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
152,81,195,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0], C6H6_GT[25.7-63.7]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
153,118,195,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[32.2-63.7]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
154,125,195,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
155,2,224,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
156,27,224,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
157,67,224,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
158,3,224,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0], C6H6_GT[32.2-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
159,43,224,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
160,48,224,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
161,180,224,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
162,32,224,"PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1598.0], C6H6_GT[42.8-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
163,108,224,"PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1621.0], C6H6_GT[50.8-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
164,131,224,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
165,303,224,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
166,118,224,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[32.2-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
167,329,224,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
168,121,224,"PT08_S4_NO2[1763.0-2775.0] --> PT08_S1_CO[647.0-1728.0], C6H6_GT[42.8-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
169,158,224,"PT08_S4_NO2[1971.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[49.4-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
170,231,224,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
171,251,224,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
172,352,224,"NMHC_GT[7.0-208.0], PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[36.3-63.7]",Not supported,"PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1834.0], C6H6_GT[29.8-63.7]",Not supported
173,2,231,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
174,27,231,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
175,67,231,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
176,43,231,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
177,48,231,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
178,180,231,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
179,131,231,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
180,303,231,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported
181,2,242,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
182,27,242,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
183,67,242,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
184,43,242,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
185,48,242,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
186,180,242,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
187,131,242,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,"PT08_S4_NO2[2100.0-2775.0] --> PT08_S1_CO[647.0-1621.0], PT08_S3_NOx[1813.0-2683.0]",Not supported
188,2,251,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
189,27,251,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
190,67,251,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
191,43,251,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
192,48,251,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
193,180,251,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
194,131,251,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
195,303,251,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
196,329,251,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
197,231,251,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported
198,2,258,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
199,27,258,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
200,180,258,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
201,1,258,PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-193.0],Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
202,244,258,"PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-274.0]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
203,303,258,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
204,451,258,"PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-136.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-274.0]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
205,452,258,"PT08_S2_NMHC[383.0-1060.0], NO2_GT[2.0-200.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[7.0-274.0]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0]",Not supported
206,2,303,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident
207,27,303,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident
208,180,303,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident
209,2,329,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident
210,27,329,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident
211,67,329,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident
212,180,329,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident
213,303,329,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident
214,2,338,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1728.0], PT08_S3_NOx[1480.0-2683.0]",Not supported
215,27,338,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1728.0], PT08_S3_NOx[1480.0-2683.0]",Not supported
216,180,338,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1728.0], PT08_S3_NOx[1480.0-2683.0]",Not supported
217,303,338,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1728.0], PT08_S3_NOx[1480.0-2683.0]",Not supported
218,279,338,"PT08_S1_CO[647.0-837.0], C6H6_GT[37.4-63.7], NOx_GT[689.0-1479.0], PT08_S4_NO2[1155.0-2775.0] --> PT08_S3_NOx[1705.0-2683.0]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1728.0], PT08_S3_NOx[1480.0-2683.0]",Not supported
219,159,338,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1544.0], PT08_S3_NOx[1705.0-2683.0]",Not supported,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1728.0], PT08_S3_NOx[1480.0-2683.0]",Not supported
220,2,493,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1223.0],Not confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
221,27,493,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
222,67,493,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
223,43,493,PT08_S4_NO2[1878.0-2775.0] --> PT08_S1_CO[647.0-1512.0],Not confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
224,48,493,PT08_S4_NO2[1876.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Not confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
225,180,493,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
226,57,493,PT08_S4_NO2[2257.0-2775.0] --> PT08_S1_CO[647.0-1545.0],Not supported,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
227,131,493,PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
228,303,493,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
229,85,493,PT08_S4_NO2[2397.0-2775.0] --> PT08_S1_CO[647.0-1580.0],Not supported,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
230,103,493,PT08_S4_NO2[2397.0-2775.0] --> PT08_S1_CO[647.0-1617.0],Not supported,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
231,329,493,PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Confident,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
232,231,493,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1722.0],Not supported,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
233,251,493,PT08_S4_NO2[2141.0-2775.0] --> PT08_S1_CO[647.0-1804.0],Not supported,PT08_S4_NO2[2545.0-2775.0] --> PT08_S1_CO[647.0-1816.0],Not supported
234,155,4,"C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-1156.0] --> PT08_S1_CO[647.0-967.0]",Not supported,"C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-644.0] --> PT08_S1_CO[647.0-967.0]",Not supported
235,215,4,"C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-1413.0] --> PT08_S1_CO[647.0-967.0]",Not supported,"C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-644.0] --> PT08_S1_CO[647.0-967.0]",Not supported
