idRule,Rule,state
841,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident
842,"CO_GT[8.4-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
843,"CO_GT[0.1-3.2], NMHC_GT[7.0-231.0] --> NOx_GT[2.0-288.0], NO2_GT[2.0-64.0]",Not supported
844,"NO2_GT[2.0-160.0] --> NOx_GT[2.0-416.0], PT08_S4_NO2[551.0-1285.0]",Not confident
845,"NO2_GT[2.0-80.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-56.0]",Not confident
846,"PT08_S2_NMHC[1451.0-2214.0], PT08_S4_NO2[551.0-962.0] --> NO2_GT[2.0-232.0]",Not supported
847,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1095.0] --> NO2_GT[2.0-32.0]",Not supported
848,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[2.0-192.0]",Not supported
849,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-224.0] --> NMHC_GT[7.0-274.0]",Not confident
850,"PT08_S3_NOx[322.0-1065.0], NO2_GT[2.0-256.0], PT08_S4_NO2[2397.0-2775.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
851,"C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1191.0], PT08_S3_NOx[322.0-1065.0]",Not supported
852,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1036.0], NO2_GT[2.0-96.0]",Not supported
853,"PT08_S1_CO[647.0-1512.0], PT08_S2_NMHC[383.0-612.0] --> NO2_GT[2.0-96.0]",Not confident
854,"PT08_S2_NMHC[383.0-1260.0], PT08_S3_NOx[322.0-945.0], PT08_S4_NO2[1934.0-2775.0] --> NMHC_GT[339.0-1189.0], NO2_GT[2.0-96.0]",Not supported
855,"C6H6_GT[42.8-63.7], NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0]",Not supported
856,PT08_S4_NO2[1926.0-2775.0] --> PT08_S1_CO[647.0-1431.0],Not supported
857,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-224.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
858,"CO_GT[0.1-3.6], PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-184.0] --> C6H6_GT[0.1-7.9]",Confident
859,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-352.0] --> NMHC_GT[7.0-156.0]",Not supported
860,NMHC_GT[7.0-274.0] --> NO2_GT[267.0-340.0],Not supported
861,"PT08_S2_NMHC[1627.0-2214.0] --> PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0]",Not supported
862,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-947.0], NOx_GT[2.0-288.0] --> NMHC_GT[7.0-301.0]",Not supported
863,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-970.0], NOx_GT[2.0-144.0] --> NMHC_GT[7.0-304.0]",Not supported
864,"NO2_GT[2.0-96.0], PT08_S4_NO2[1779.0-2775.0] --> PT08_S1_CO[647.0-1103.0], PT08_S3_NOx[322.0-937.0]",Not supported
865,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-8.7], NOx_GT[2.0-224.0] --> NO2_GT[2.0-224.0]",Confident
866,PT08_S4_NO2[551.0-861.0] --> NMHC_GT[7.0-194.0],Not supported
867,"PT08_S1_CO[647.0-807.0], NOx_GT[2.0-465.0] --> CO_GT[0.1-3.2], C6H6_GT[0.1-21.5]",Not supported
868,"PT08_S2_NMHC[2214.0-2214.0] --> PT08_S1_CO[647.0-1083.0], NOx_GT[2.0-352.0]",Not supported
869,"NO2_GT[2.0-80.0] --> PT08_S1_CO[647.0-839.0], NOx_GT[2.0-288.0]",Not confident
870,"PT08_S4_NO2[1893.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0]",Not confident
871,"PT08_S1_CO[647.0-1631.0], PT08_S2_NMHC[383.0-516.0] --> NO2_GT[2.0-192.0]",Not supported
872,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-2.1]",Not supported
873,"PT08_S1_CO[647.0-1722.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-160.0]",Confident
874,"PT08_S1_CO[647.0-1287.0], NMHC_GT[7.0-274.0] --> CO_GT[0.1-1.2]",Not supported
875,"PT08_S1_CO[647.0-839.0], PT08_S2_NMHC[383.0-900.0] --> NO2_GT[2.0-192.0]",Not confident
876,"CO_GT[0.1-5.0], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-301.0]",Not confident
877,PT08_S1_CO[647.0-911.0] --> PT08_S2_NMHC[383.0-884.0],Confident
878,"PT08_S2_NMHC[383.0-644.0] --> CO_GT[0.1-6.4], C6H6_GT[25.7-63.7], NOx_GT[2.0-288.0]",Not supported
879,"PT08_S4_NO2[2568.0-2775.0] --> PT08_S1_CO[647.0-1598.0], NOx_GT[2.0-481.0]",Not supported
880,"CO_GT[0.1-3.0], PT08_S1_CO[647.0-1295.0], NOx_GT[2.0-96.0] --> NMHC_GT[7.0-210.0]",Not supported
881,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-32.0] --> NMHC_GT[7.0-231.0]",Not supported
882,"PT08_S1_CO[647.0-1804.0], NMHC_GT[7.0-274.0] --> CO_GT[0.1-3.2], PT08_S3_NOx[322.0-809.0]",Not supported
883,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-341.0] --> C6H6_GT[0.1-22.3]",Confident
884,"PT08_S2_NMHC[1776.0-2214.0], PT08_S4_NO2[551.0-1541.0] --> PT08_S1_CO[647.0-967.0]",Not supported
885,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
886,"PT08_S1_CO[647.0-1303.0], NMHC_GT[7.0-55.0] --> CO_GT[0.1-3.8], PT08_S2_NMHC[1451.0-2214.0]",Not supported
887,"C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-516.0] --> NO2_GT[2.0-160.0]",Not supported
888,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-481.0]",Not supported
889,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-11.9], PT08_S2_NMHC[383.0-900.0]",Confident
890,PT08_S1_CO[647.0-807.0] --> PT08_S2_NMHC[383.0-445.0],Not supported
891,"CO_GT[0.1-0.1], PT08_S1_CO[647.0-1499.0], NOx_GT[2.0-260.0] --> NMHC_GT[7.0-274.0]",Not supported
892,"PT08_S1_CO[647.0-783.0], NOx_GT[2.0-315.0] --> C6H6_GT[0.1-25.3], NO2_GT[2.0-147.0]",Not supported
893,"PT08_S1_CO[647.0-1479.0], C6H6_GT[0.1-15.1] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-228.0]",Not confident
894,"PT08_S3_NOx[322.0-1312.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1860.0-2775.0] --> NOx_GT[2.0-224.0]",Not supported
895,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0]",Not supported
896,"C6H6_GT[0.1-18.3], PT08_S4_NO2[2141.0-2775.0] --> NMHC_GT[339.0-1189.0]",Not supported
897,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1403.0], NOx_GT[2.0-449.0]",Not supported
898,"PT08_S1_CO[647.0-1463.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.5]",Confident
899,"PT08_S1_CO[647.0-698.0], NOx_GT[517.0-1479.0] --> PT08_S3_NOx[322.0-553.0]",Not supported
900,PT08_S1_CO[647.0-1479.0] --> NO2_GT[2.0-244.0],Confident
901,"CO_GT[0.1-3.4], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> PT08_S2_NMHC[383.0-1028.0]",Confident
902,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> NO2_GT[2.0-96.0]",Not confident
903,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-5.5]",Not confident
904,"CO_GT[8.1-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-160.0]",Not supported
905,"PT08_S3_NOx[2327.0-2683.0] --> CO_GT[9.4-11.9], PT08_S1_CO[1611.0-2040.0], NOx_GT[2.0-15.0]",Not supported
906,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-224.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
907,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-224.0] --> PT08_S2_NMHC[383.0-900.0]",Confident
908,"CO_GT[0.1-4.8] --> C6H6_GT[25.7-63.7], NOx_GT[2.0-160.0]",Not supported
909,"PT08_S4_NO2[2185.0-2775.0] --> PT08_S1_CO[647.0-1645.0], NOx_GT[2.0-481.0]",Not supported
910,"C6H6_GT[0.1-21.5], NOx_GT[2.0-416.0] --> CO_GT[0.1-3.2], PT08_S1_CO[647.0-839.0], PT08_S4_NO2[551.0-1541.0]",Not supported
911,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-804.0]",Not supported
912,PT08_S4_NO2[1880.0-2775.0] --> PT08_S1_CO[647.0-1351.0],Not supported
913,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-344.0] --> C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-809.0]",Not confident
914,"PT08_S3_NOx[322.0-553.0] --> PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[383.0-1413.0]",Not supported
915,"PT08_S1_CO[647.0-1365.0], PT08_S2_NMHC[383.0-628.0] --> NO2_GT[2.0-162.0]",Not confident
916,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-296.0] --> C6H6_GT[0.1-25.5], NO2_GT[2.0-160.0]",Confident
917,"PT08_S2_NMHC[1451.0-2214.0], PT08_S4_NO2[551.0-1669.0] --> NO2_GT[2.0-160.0]",Not supported
918,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-32.0] --> C6H6_GT[0.1-24.7], PT08_S3_NOx[322.0-553.0]",Not supported
919,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-320.0] --> NMHC_GT[7.0-274.0]",Not confident
920,"NMHC_GT[7.0-156.0] --> PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-256.0]",Not supported
921,"NMHC_GT[7.0-55.0] --> PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-288.0]",Not supported
922,"PT08_S3_NOx[1420.0-2683.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-274.0], C6H6_GT[25.7-63.7]",Not supported
923,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.9]",Not confident
924,C6H6_GT[0.1-2.3] --> PT08_S2_NMHC[383.0-644.0],Confident
925,"PT08_S2_NMHC[1627.0-2214.0] --> PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0]",Not supported
926,"PT08_S3_NOx[322.0-1193.0], PT08_S4_NO2[2397.0-2775.0] --> NOx_GT[517.0-1479.0]",Not supported
927,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0]",Not supported
928,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.3]",Confident
929,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-21.5], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-22.0]",Not supported
930,"PT08_S2_NMHC[383.0-1316.0], PT08_S3_NOx[322.0-873.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[658.0-1189.0]",Not supported
931,NOx_GT[517.0-1479.0] --> NO2_GT[267.0-340.0],Not supported
932,PT08_S4_NO2[551.0-1413.0] --> NMHC_GT[7.0-193.0],Not supported
933,"CO_GT[7.7-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1397.0], NO2_GT[2.0-32.0]",Not supported
934,"PT08_S1_CO[647.0-883.0], C6H6_GT[25.7-63.7] --> PT08_S2_NMHC[383.0-1092.0], NO2_GT[2.0-96.0]",Not supported
935,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-128.0] --> PT08_S2_NMHC[383.0-900.0]",Not confident
936,"PT08_S1_CO[647.0-903.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not confident
937,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-1044.0]",Confident
938,"PT08_S1_CO[647.0-698.0], NO2_GT[267.0-340.0] --> PT08_S3_NOx[322.0-809.0]",Not supported
939,"NMHC_GT[7.0-219.0] --> PT08_S1_CO[647.0-775.0], NOx_GT[2.0-160.0]",Not supported
940,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-1156.0], PT08_S3_NOx[322.0-553.0]",Not supported
941,"CO_GT[0.1-1.2], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-304.0] --> C6H6_GT[0.1-5.5]",Confident
942,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-192.0]",Not supported
943,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-9.5]",Not confident
944,PT08_S1_CO[647.0-881.0] --> PT08_S2_NMHC[383.0-756.0],Confident
945,"C6H6_GT[0.1-18.3], PT08_S4_NO2[1835.0-2775.0] --> PT08_S1_CO[647.0-1175.0], PT08_S3_NOx[322.0-1065.0]",Not supported
946,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-9.9]",Not supported
947,"PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[25.7-63.7]",Not supported
948,"NMHC_GT[7.0-120.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0]",Not supported
949,"CO_GT[0.1-2.2], PT08_S1_CO[647.0-1713.0], NOx_GT[2.0-270.0] --> NMHC_GT[7.0-55.0], PT08_S2_NMHC[1627.0-2214.0]",Not supported
950,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident
951,"PT08_S1_CO[647.0-871.0], PT08_S2_NMHC[383.0-836.0] --> NO2_GT[2.0-64.0]",Not confident
952,"PT08_S1_CO[647.0-1159.0], PT08_S3_NOx[322.0-1065.0] --> NOx_GT[2.0-416.0], NO2_GT[2.0-96.0]",Not confident
953,"PT08_S1_CO[647.0-1415.0] --> PT08_S2_NMHC[383.0-1348.0], NO2_GT[295.0-340.0]",Not supported
954,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
955,"PT08_S2_NMHC[1889.0-2214.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S1_CO[647.0-1662.0]",Not supported
956,PT08_S1_CO[647.0-1617.0] --> NO2_GT[2.0-249.0],Confident
957,"CO_GT[0.1-0.4], PT08_S1_CO[647.0-1646.0], NOx_GT[2.0-432.0] --> NMHC_GT[7.0-43.0], PT08_S2_NMHC[1980.0-2214.0]",Not supported
958,"NOx_GT[2.0-288.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-903.0], PT08_S3_NOx[322.0-1193.0]",Not supported
959,"C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1220.0] --> CO_GT[0.1-6.4], PT08_S1_CO[647.0-839.0]",Not confident
960,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-738.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-278.0]",Not supported
961,"NOx_GT[2.0-416.0] --> CO_GT[0.1-5.2], C6H6_GT[42.8-63.7], PT08_S3_NOx[1471.0-2683.0]",Not supported
962,"PT08_S1_CO[647.0-744.0], NMHC_GT[7.0-210.0] --> C6H6_GT[37.9-63.7]",Not supported
963,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-96.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
964,"PT08_S1_CO[647.0-967.0], NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-516.0]",Not supported
965,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1] --> CO_GT[8.1-11.9]",Not supported
966,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0]",Not confident
967,"PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1243.0]",Not supported
968,"NMHC_GT[7.0-210.0], C6H6_GT[0.1-19.9] --> CO_GT[0.1-6.4]",Confident
969,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident
970,"PT08_S4_NO2[2450.0-2775.0] --> PT08_S1_CO[647.0-1617.0], PT08_S2_NMHC[383.0-1156.0]",Not supported
971,"PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
972,"C6H6_GT[0.1-23.2], PT08_S4_NO2[2397.0-2775.0] --> PT08_S1_CO[1881.0-2040.0]",Not supported
973,"PT08_S1_CO[647.0-1487.0], NO2_GT[295.0-340.0] --> PT08_S2_NMHC[383.0-1196.0]",Not supported
974,C6H6_GT[0.1-8.7] --> PT08_S2_NMHC[383.0-1156.0],Confident
975,"PT08_S3_NOx[322.0-809.0], PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1063.0]",Not supported
976,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1860.0-2775.0] --> NMHC_GT[658.0-1189.0]",Not supported
977,"PT08_S1_CO[647.0-1544.0], NOx_GT[709.0-1479.0] --> PT08_S2_NMHC[383.0-1344.0], NO2_GT[2.0-153.0]",Not supported
978,"PT08_S4_NO2[1763.0-2775.0] --> PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-352.0]",Not confident
979,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1124.0] --> NO2_GT[2.0-213.0]",Not supported
980,"PT08_S1_CO[647.0-967.0], C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-1284.0] --> NO2_GT[2.0-112.0]",Not supported
981,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0]",Not confident
982,"NMHC_GT[7.0-120.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0]",Not supported
983,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-312.0]",Confident
984,"PT08_S3_NOx[322.0-529.0], NO2_GT[295.0-340.0], PT08_S4_NO2[1750.0-2775.0] --> CO_GT[0.1-5.0]",Not supported
985,PT08_S4_NO2[1893.0-2775.0] --> PT08_S1_CO[647.0-1387.0],Not supported
986,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[322.0-1065.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
987,PT08_S4_NO2[1860.0-2775.0] --> PT08_S3_NOx[1420.0-2683.0],Not supported
988,"NMHC_GT[306.0-1189.0], C6H6_GT[0.1-15.1] --> CO_GT[0.1-3.2]",Not supported
989,"CO_GT[6.9-11.9], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-160.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
990,"NMHC_GT[7.0-193.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1351.0]",Not supported
991,"CO_GT[0.1-3.3], PT08_S1_CO[647.0-1240.0], NOx_GT[2.0-243.0], PT08_S3_NOx[322.0-923.0] --> NMHC_GT[7.0-235.0]",Not supported
992,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-336.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
993,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
994,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-481.0]",Not supported
995,"CO_GT[0.1-6.4], C6H6_GT[25.7-63.7] --> NO2_GT[2.0-160.0]",Not supported
996,"PT08_S1_CO[647.0-1728.0], PT08_S4_NO2[551.0-1153.0] --> NMHC_GT[388.0-1189.0], PT08_S2_NMHC[383.0-498.0], NOx_GT[895.0-1479.0], NO2_GT[2.0-38.0]",Not supported
997,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0]",Not supported
998,"PT08_S1_CO[647.0-1479.0], PT08_S3_NOx[322.0-553.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-160.0]",Not supported
999,"PT08_S1_CO[647.0-1694.0], C6H6_GT[0.1-0.7] --> PT08_S2_NMHC[383.0-964.0], NO2_GT[2.0-112.0]",Not supported
1000,"C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1191.0], PT08_S3_NOx[322.0-1329.0]",Not supported
1001,"PT08_S1_CO[647.0-1159.0], PT08_S3_NOx[322.0-809.0] --> NOx_GT[2.0-160.0], NO2_GT[2.0-128.0]",Not confident
1002,"PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-17.9]",Confident
1003,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-288.0] --> CO_GT[7.3-11.9], C6H6_GT[0.1-10.5]",Not supported
1004,"PT08_S3_NOx[1526.0-2683.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0]",Not supported
1005,"CO_GT[0.1-6.1], PT08_S1_CO[647.0-1557.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.1]",Confident
1006,C6H6_GT[0.1-15.1] --> PT08_S2_NMHC[383.0-1413.0],Confident
1007,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-328.0] --> C6H6_GT[0.1-19.1]",Confident
1008,"NMHC_GT[7.0-215.0] --> CO_GT[0.1-4.0], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0]",Not supported
1009,"PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-994.0], NO2_GT[274.0-340.0]",Not supported
1010,"PT08_S1_CO[647.0-1335.0], NOx_GT[2.0-288.0] --> PT08_S2_NMHC[383.0-1140.0]",Confident
1011,"CO_GT[0.1-5.6], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-772.0]",Not confident
1012,"C6H6_GT[0.1-24.7], PT08_S4_NO2[551.0-1669.0] --> PT08_S2_NMHC[1776.0-2214.0]",Not supported
1013,PT08_S1_CO[647.0-1102.0] --> PT08_S4_NO2[551.0-1413.0],Not confident
1014,"PT08_S3_NOx[322.0-1295.0], NO2_GT[326.0-340.0], PT08_S4_NO2[2397.0-2775.0] --> CO_GT[0.1-4.8]",Not supported
1015,"PT08_S1_CO[647.0-1351.0], NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
1016,"PT08_S1_CO[647.0-775.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-5.6]",Not supported
1017,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-199.0] --> PT08_S2_NMHC[383.0-1413.0]",Confident
1018,"NO2_GT[2.0-224.0] --> CO_GT[0.1-6.4], C6H6_GT[25.7-63.7], NOx_GT[2.0-288.0]",Not supported
1019,"PT08_S1_CO[647.0-1724.0], NOx_GT[2.0-230.0] --> NO2_GT[333.0-340.0]",Not supported
1020,"PT08_S1_CO[647.0-1479.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[2.0-160.0]",Not supported
1021,"PT08_S1_CO[647.0-1287.0], NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1022,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1239.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-6.3]",Not confident
1023,"PT08_S1_CO[647.0-1479.0], C6H6_GT[25.7-63.7] --> PT08_S2_NMHC[383.0-772.0], NOx_GT[2.0-416.0]",Not supported
1024,PT08_S1_CO[647.0-783.0] --> NO2_GT[2.0-96.0],Not supported
1025,"PT08_S1_CO[647.0-1031.0], C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-128.0]",Not supported
1026,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-548.0] --> NO2_GT[2.0-32.0]",Not supported
1027,"PT08_S2_NMHC[383.0-1156.0] --> CO_GT[0.1-4.8], NOx_GT[517.0-1479.0]",Not supported
1028,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-454.0]",Confident
1029,"PT08_S3_NOx[322.0-873.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-1.2]",Not supported
1030,PT08_S1_CO[647.0-1195.0] --> PT08_S2_NMHC[383.0-964.0],Not confident
1031,"PT08_S1_CO[647.0-1544.0], NOx_GT[517.0-1479.0] --> NMHC_GT[322.0-1189.0]",Not supported
1032,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1159.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1033,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-160.0], PT08_S4_NO2[551.0-1413.0]",Not confident
1034,PT08_S1_CO[647.0-919.0] --> PT08_S2_NMHC[383.0-892.0],Confident
1035,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-352.0] --> NMHC_GT[7.0-301.0]",Not supported
1036,"NMHC_GT[7.0-78.0] --> NOx_GT[2.0-481.0], NO2_GT[2.0-136.0]",Not supported
1037,"CO_GT[7.3-11.9], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-32.0] --> NMHC_GT[7.0-274.0]",Not supported
1038,"NMHC_GT[7.0-193.0] --> CO_GT[0.1-3.2], NOx_GT[2.0-288.0], PT08_S3_NOx[322.0-1193.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1039,"PT08_S2_NMHC[1451.0-2214.0] --> PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0]",Not supported
1040,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-98.0] --> C6H6_GT[0.1-8.3]",Confident
1041,PT08_S1_CO[647.0-807.0] --> NO2_GT[2.0-160.0],Not supported
