idRule,V,L,U,Side
985,PT08_S1_CO,0,692,Y
986,PT08_S1_CO,0,528,X
986,PT08_S3_NOx,0,708,X
986,PT08_S2_NMHC,0,988,Y
986,NO2_GT,0,26,Y
987,PT08_S4_NO2,1152,1602,X
987,PT08_S3_NOx,1024,1220,Y
988,NMHC_GT,256,428,X
988,C6H6_GT,0,150,X
988,CO_GT,0,31,Y
989,CO_GT,68,95,X
989,PT08_S1_CO,0,1008,X
989,NOx_GT,0,156,X
989,PT08_S2_NMHC,0,476,Y
990,NMHC_GT,0,172,X
990,PT08_S4_NO2,1024,1602,X
990,PT08_S1_CO,0,656,Y
991,CO_GT,0,32,X
991,PT08_S1_CO,0,545,X
991,NOx_GT,0,239,X
991,PT08_S3_NOx,0,566,X
991,NMHC_GT,0,208,Y
992,CO_GT,0,63,X
992,PT08_S1_CO,0,912,X
992,NOx_GT,0,332,X
992,PT08_S2_NMHC,0,732,Y
993,CO_GT,0,23,X
993,PT08_S1_CO,0,272,X
993,NOx_GT,0,412,X
993,PT08_S2_NMHC,0,220,Y
994,PT08_S3_NOx,1024,1220,X
994,PT08_S1_CO,0,464,Y
994,NOx_GT,0,476,Y
995,CO_GT,0,63,X
995,C6H6_GT,256,406,X
995,NO2_GT,0,154,Y
996,PT08_S1_CO,0,980,X
996,PT08_S4_NO2,0,446,X
996,NMHC_GT,297,428,Y
996,PT08_S2_NMHC,0,76,Y
996,NOx_GT,817,924,Y
996,NO2_GT,0,32,Y
997,CO_GT,0,63,X
997,PT08_S1_CO,0,464,X
997,NOx_GT,0,284,X
997,C6H6_GT,0,150,Y
997,PT08_S2_NMHC,1024,1244,Y
998,PT08_S1_CO,0,784,X
998,PT08_S3_NOx,0,196,X
998,PT08_S2_NMHC,0,348,Y
998,NO2_GT,0,154,Y
999,PT08_S1_CO,0,960,X
999,C6H6_GT,0,6,X
999,PT08_S2_NMHC,0,540,Y
999,NO2_GT,0,106,Y
1000,C6H6_GT,0,150,X
1000,PT08_S4_NO2,1024,1602,X
1000,PT08_S1_CO,0,496,Y
1000,PT08_S3_NOx,0,964,Y
1001,PT08_S1_CO,0,464,X
1001,PT08_S3_NOx,0,452,X
1001,NOx_GT,0,156,Y
1001,NO2_GT,0,122,Y
1002,PT08_S1_CO,0,944,X
1002,NOx_GT,0,220,X
1002,C6H6_GT,0,178,Y
1003,PT08_S1_CO,0,48,X
1003,NOx_GT,0,284,X
1003,CO_GT,72,95,Y
1003,C6H6_GT,0,104,Y
1004,PT08_S3_NOx,1088,1220,X
1004,PT08_S1_CO,0,528,Y
1004,NOx_GT,0,476,Y
1005,CO_GT,0,60,X
1005,PT08_S1_CO,0,860,X
1005,NOx_GT,0,156,X
1005,C6H6_GT,0,110,Y
1006,C6H6_GT,0,150,X
1006,PT08_S2_NMHC,0,988,Y
1007,PT08_S1_CO,0,920,X
1007,NOx_GT,0,324,X
1007,C6H6_GT,0,190,Y
1008,NMHC_GT,0,192,X
1008,CO_GT,0,39,Y
1008,PT08_S1_CO,0,528,Y
1008,NOx_GT,0,476,Y
1009,PT08_S3_NOx,1152,1220,X
1009,PT08_S2_NMHC,0,570,Y
1009,NO2_GT,260,282,Y
1010,PT08_S1_CO,0,640,X
1010,NOx_GT,0,284,X
1010,PT08_S2_NMHC,0,716,Y
1011,CO_GT,0,55,X
1011,PT08_S1_CO,0,272,X
1011,NOx_GT,0,412,X
1011,PT08_S2_NMHC,0,348,Y
1012,C6H6_GT,0,246,X
1012,PT08_S4_NO2,0,962,X
1012,PT08_S2_NMHC,1216,1244,Y
1013,PT08_S1_CO,0,407,X
1013,PT08_S4_NO2,0,706,Y
1014,PT08_S3_NOx,0,932,X
1014,NO2_GT,280,282,X
1014,PT08_S4_NO2,1536,1602,X
1014,CO_GT,0,47,Y
1015,PT08_S1_CO,0,656,X
1015,NMHC_GT,0,172,X
1015,PT08_S2_NMHC,0,476,Y
1016,PT08_S1_CO,0,80,X
1016,NOx_GT,512,924,X
1016,CO_GT,0,55,Y
1017,CO_GT,0,15,X
1017,PT08_S1_CO,0,944,X
1017,NOx_GT,0,195,X
1017,PT08_S2_NMHC,0,988,Y
1018,NO2_GT,0,218,X
1018,CO_GT,0,63,Y
1018,C6H6_GT,256,406,Y
1018,NOx_GT,0,284,Y
1019,PT08_S1_CO,0,978,X
1019,NOx_GT,0,226,X
1019,NO2_GT,281,282,Y
1020,PT08_S1_CO,0,784,X
1020,PT08_S3_NOx,0,196,X
1020,NO2_GT,0,154,Y
1021,PT08_S1_CO,0,592,X
1021,NMHC_GT,0,172,X
1021,PT08_S2_NMHC,0,732,X
1021,NO2_GT,0,90,Y
1022,CO_GT,0,15,X
1022,PT08_S1_CO,0,544,X
1022,NOx_GT,0,284,X
1022,C6H6_GT,0,62,Y
1023,PT08_S1_CO,0,784,X
1023,C6H6_GT,256,406,X
1023,PT08_S2_NMHC,0,348,Y
1023,NOx_GT,0,412,Y
1024,PT08_S1_CO,0,88,X
1024,NO2_GT,0,90,Y
1025,PT08_S1_CO,0,336,X
1025,C6H6_GT,256,406,X
1025,PT08_S2_NMHC,0,732,X
1025,NO2_GT,0,122,Y
1026,C6H6_GT,0,214,X
1026,PT08_S2_NMHC,0,124,X
1026,NO2_GT,0,26,Y
1027,PT08_S2_NMHC,0,732,X
1027,CO_GT,0,47,Y
1027,NOx_GT,512,924,Y
1028,NO2_GT,0,90,X
1028,PT08_S1_CO,0,400,Y
1028,NOx_GT,0,449,Y
1029,PT08_S3_NOx,0,516,X
1029,NO2_GT,256,282,X
1029,PT08_S4_NO2,1024,1602,X
1029,CO_GT,0,11,Y
1030,PT08_S1_CO,0,500,X
1030,PT08_S2_NMHC,0,540,Y
1031,PT08_S1_CO,0,848,X
1031,NOx_GT,512,924,X
1031,NMHC_GT,264,428,Y
1032,CO_GT,0,27,X
1032,PT08_S1_CO,0,464,X
1032,PT08_S2_NMHC,0,988,Y
1032,NO2_GT,0,26,Y
1033,PT08_S1_CO,0,976,X
1033,NOx_GT,0,412,X
1033,C6H6_GT,0,214,Y
1033,NO2_GT,0,154,Y
1033,PT08_S4_NO2,0,706,Y
1034,PT08_S1_CO,0,224,X
1034,PT08_S2_NMHC,0,468,Y
1035,CO_GT,0,47,X
1035,PT08_S1_CO,0,400,X
1035,NOx_GT,0,348,X
1035,NMHC_GT,0,252,Y
1036,NMHC_GT,0,67,X
1036,NOx_GT,0,476,Y
1036,NO2_GT,0,130,Y
1037,CO_GT,72,95,X
1037,PT08_S1_CO,0,208,X
1037,NOx_GT,0,28,X
1037,NMHC_GT,0,236,Y
1038,NMHC_GT,0,172,X
1038,CO_GT,0,31,Y
1038,NOx_GT,0,284,Y
1038,PT08_S3_NOx,0,836,Y
1038,PT08_S4_NO2,0,834,Y
1039,PT08_S2_NMHC,1024,1244,X
1039,PT08_S1_CO,0,272,Y
1039,NOx_GT,0,412,Y
1040,PT08_S1_CO,0,528,X
1040,NOx_GT,0,94,X
1040,C6H6_GT,0,82,Y
1041,PT08_S1_CO,0,112,X
1041,NO2_GT,0,154,Y
1042,PT08_S3_NOx,1024,1220,X
1042,PT08_S1_CO,0,880,Y
1042,NOx_GT,0,476,Y
1043,PT08_S1_CO,0,528,X
1043,NOx_GT,0,300,X
1043,CO_GT,0,63,Y
1044,NMHC_GT,0,66,X
1044,CO_GT,0,10,Y
1044,PT08_S1_CO,0,896,Y
1044,NOx_GT,0,444,Y
1045,PT08_S2_NMHC,0,604,X
1045,PT08_S3_NOx,0,964,X
1045,PT08_S4_NO2,1024,1602,X
1045,NMHC_GT,256,428,Y
1045,NO2_GT,0,26,Y
1046,PT08_S1_CO,0,784,X
1046,NOx_GT,0,188,X
1046,C6H6_GT,0,129,Y
1047,PT08_S1_CO,0,528,X
1047,NOx_GT,0,508,X
1047,NO2_GT,272,282,Y
1048,C6H6_GT,0,6,X
1048,PT08_S4_NO2,0,578,X
1048,CO_GT,0,23,Y
1049,PT08_S1_CO,0,528,X
1049,PT08_S4_NO2,0,514,X
1049,NO2_GT,0,146,Y
1050,NO2_GT,0,154,X
1050,PT08_S1_CO,0,456,Y
1050,NOx_GT,0,464,Y
1051,PT08_S1_CO,0,272,X
1051,NMHC_GT,0,172,Y
1051,PT08_S2_NMHC,0,732,Y
1052,PT08_S2_NMHC,0,476,X
1052,PT08_S1_CO,0,144,Y
1052,NOx_GT,0,476,Y
1053,CO_GT,0,31,X
1053,PT08_S1_CO,0,272,X
1053,NOx_GT,0,252,X
1053,PT08_S2_NMHC,0,348,Y
1054,PT08_S1_CO,0,228,X
1054,PT08_S4_NO2,0,690,X
1054,PT08_S2_NMHC,0,736,Y
1054,NO2_GT,0,58,Y
1055,NOx_GT,0,412,X
1055,PT08_S4_NO2,1120,1602,X
1055,PT08_S1_CO,0,744,Y
1056,PT08_S1_CO,0,784,X
1056,PT08_S4_NO2,0,322,X
1056,PT08_S2_NMHC,0,284,Y
1056,NOx_GT,0,412,Y
1056,NO2_GT,0,138,Y
1057,CO_GT,0,53,X
1057,PT08_S1_CO,0,784,X
1057,NOx_GT,0,92,X
1057,C6H6_GT,0,54,Y
1058,PT08_S2_NMHC,1152,1244,X
1058,PT08_S1_CO,0,336,Y
1058,NOx_GT,0,412,Y
1059,PT08_S1_CO,0,976,X
1059,PT08_S2_NMHC,0,860,X
1059,NOx_GT,512,924,X
1059,NO2_GT,0,122,Y
1060,NMHC_GT,0,68,X
1060,CO_GT,0,51,Y
1060,PT08_S1_CO,0,912,Y
1060,NOx_GT,0,412,Y
1061,PT08_S1_CO,0,368,X
1061,PT08_S2_NMHC,0,380,Y
1061,NOx_GT,832,924,Y
1062,CO_GT,0,39,X
1062,PT08_S1_CO,0,432,X
1062,NOx_GT,0,284,X
1062,NMHC_GT,0,252,Y
1063,PT08_S1_CO,0,272,X
1063,C6H6_GT,0,214,X
1063,NOx_GT,0,412,X
1063,NO2_GT,0,90,Y
1064,PT08_S1_CO,0,977,X
1064,NOx_GT,912,924,X
1064,NMHC_GT,374,428,Y
1065,C6H6_GT,0,150,X
1065,PT08_S2_NMHC,0,732,X
1065,NOx_GT,640,924,X
1065,NMHC_GT,0,44,Y
1066,NMHC_GT,0,204,X
1066,PT08_S1_CO,0,272,Y
1066,NOx_GT,0,156,Y
1067,NMHC_GT,424,428,X
1067,C6H6_GT,0,130,X
1067,CO_GT,0,63,Y
1068,PT08_S4_NO2,1184,1602,X
1068,PT08_S1_CO,0,706,Y
1069,NO2_GT,0,252,X
1069,CO_GT,0,63,Y
1069,PT08_S1_CO,0,1008,Y
1069,NOx_GT,0,228,Y
1070,PT08_S1_CO,0,768,X
1070,NOx_GT,0,92,X
1070,C6H6_GT,0,30,Y
1071,PT08_S1_CO,0,144,X
1071,C6H6_GT,0,54,X
1071,NOx_GT,0,412,X
1071,NO2_GT,0,138,Y
1072,NMHC_GT,0,238,X
1072,CO_GT,0,21,Y
1072,PT08_S1_CO,0,165,Y
1072,NOx_GT,0,368,Y
1073,PT08_S1_CO,0,112,X
1073,PT08_S2_NMHC,0,76,Y
1074,CO_GT,0,31,X
1074,PT08_S1_CO,0,528,X
1074,NOx_GT,0,28,X
1074,PT08_S2_NMHC,0,220,Y
1075,PT08_S1_CO,0,144,X
1075,NMHC_GT,0,236,X
1075,NOx_GT,0,284,X
1075,PT08_S3_NOx,0,676,Y
1076,NO2_GT,0,207,X
1076,PT08_S1_CO,0,1008,Y
1076,NOx_GT,0,148,Y
1077,PT08_S1_CO,0,592,X
1077,NO2_GT,0,236,Y
1078,NMHC_GT,0,172,X
1078,PT08_S2_NMHC,0,220,Y
1078,NOx_GT,0,412,Y
1078,NO2_GT,0,250,Y
1079,CO_GT,0,39,X
1079,PT08_S1_CO,0,912,X
1079,NOx_GT,0,348,X
1079,PT08_S2_NMHC,0,604,Y
1080,NOx_GT,764,924,X
1080,NO2_GT,0,154,X
1080,PT08_S4_NO2,1521,1602,X
1080,NMHC_GT,428,428,Y
1081,CO_GT,0,61,X
1081,PT08_S1_CO,0,624,X
1081,NOx_GT,0,404,X
1081,NMHC_GT,0,252,Y
1082,PT08_S1_CO,0,784,X
1082,NOx_GT,512,924,X
1082,C6H6_GT,0,150,Y
1082,PT08_S2_NMHC,0,988,Y
1082,NO2_GT,0,186,Y
1083,PT08_S4_NO2,1209,1602,X
1083,PT08_S1_CO,0,784,Y
1084,PT08_S1_CO,0,336,X
1084,PT08_S2_NMHC,0,476,Y
1085,PT08_S2_NMHC,0,348,X
1085,PT08_S3_NOx,0,868,X
1085,PT08_S4_NO2,1568,1602,X
1085,NMHC_GT,256,428,Y
1086,NO2_GT,0,42,X
1086,PT08_S1_CO,0,224,Y
1086,NOx_GT,0,80,Y
1087,NMHC_GT,0,132,X
1087,NOx_GT,0,476,Y
1087,NO2_GT,0,50,Y
1088,CO_GT,0,27,X
1088,PT08_S1_CO,0,648,X
1088,NOx_GT,0,472,X
1088,NMHC_GT,0,192,Y
1089,PT08_S1_CO,0,976,X
1089,NOx_GT,0,156,X
1089,C6H6_GT,0,142,Y
1090,CO_GT,0,31,X
1090,PT08_S1_CO,0,784,X
1090,NOx_GT,0,140,X
1090,NMHC_GT,0,252,Y
1091,NMHC_GT,0,140,X
1091,CO_GT,0,63,Y
1091,PT08_S1_CO,0,784,Y
1091,NOx_GT,0,412,Y
1092,PT08_S1_CO,0,724,X
1092,PT08_S2_NMHC,0,542,Y
1093,CO_GT,0,23,X
1093,PT08_S1_CO,0,400,X
1093,NOx_GT,0,492,X
1093,PT08_S3_NOx,1152,1220,Y
1094,PT08_S2_NMHC,1024,1244,X
1094,CO_GT,80,95,Y
1094,C6H6_GT,320,406,Y
1094,NOx_GT,0,412,Y
1095,PT08_S3_NOx,0,708,X
1095,PT08_S2_NMHC,0,732,Y
1096,PT08_S1_CO,0,272,X
1096,C6H6_GT,0,150,X
1096,PT08_S2_NMHC,1024,1244,X
1096,NMHC_GT,0,44,Y
1097,NO2_GT,0,66,X
1097,PT08_S1_CO,0,144,Y
1097,NOx_GT,0,284,Y
1098,PT08_S1_CO,0,272,X
1098,C6H6_GT,0,38,X
1098,NOx_GT,0,156,X
1098,PT08_S4_NO2,0,578,Y
1099,PT08_S1_CO,0,272,X
1099,PT08_S2_NMHC,0,508,Y
1099,NOx_GT,576,924,Y
1100,PT08_S1_CO,0,528,X
1100,NMHC_GT,0,204,X
1100,NOx_GT,512,924,Y
1100,PT08_S4_NO2,0,578,Y
1101,PT08_S1_CO,0,976,X
1101,NOx_GT,0,290,X
1101,C6H6_GT,0,190,Y
1102,C6H6_GT,256,406,X
1102,PT08_S4_NO2,1138,1602,X
1102,PT08_S1_CO,0,848,Y
1102,NOx_GT,0,156,Y
1103,CO_GT,0,31,X
1103,PT08_S1_CO,0,912,X
1103,NMHC_GT,256,428,Y
1104,NO2_GT,0,182,X
1104,PT08_S1_CO,0,224,Y
1104,NOx_GT,0,508,Y
1105,PT08_S1_CO,0,1008,X
1105,NOx_GT,0,156,X
1105,C6H6_GT,0,246,Y
1106,CO_GT,0,63,X
1106,PT08_S1_CO,0,272,X
1106,NOx_GT,0,156,X
1106,C6H6_GT,0,150,Y
1106,PT08_S4_NO2,0,834,Y
1107,CO_GT,0,63,X
1107,PT08_S1_CO,0,80,X
1107,NOx_GT,0,508,X
1107,NMHC_GT,0,44,Y
1108,NO2_GT,0,122,X
1108,PT08_S1_CO,0,400,Y
1108,NOx_GT,0,173,Y
1109,PT08_S2_NMHC,0,220,X
1109,PT08_S3_NOx,0,964,X
1109,PT08_S4_NO2,1280,1602,X
1109,NOx_GT,512,924,Y
1110,PT08_S1_CO,0,112,X
1110,NOx_GT,0,316,X
1110,CO_GT,64,95,Y
1110,C6H6_GT,0,98,Y
1111,NMHC_GT,320,428,X
1111,C6H6_GT,0,182,X
1111,CO_GT,0,31,Y
1112,PT08_S1_CO,0,336,X
1112,NOx_GT,0,156,X
1112,C6H6_GT,0,46,Y
1113,PT08_S3_NOx,0,708,X
1113,NO2_GT,256,282,X
1113,PT08_S4_NO2,1280,1602,X
1113,CO_GT,0,47,Y
1114,PT08_S2_NMHC,0,732,X
1114,PT08_S3_NOx,0,708,X
1114,PT08_S1_CO,0,528,Y
1114,NOx_GT,0,412,Y
1115,PT08_S1_CO,0,656,X
1115,NOx_GT,0,156,X
1115,CO_GT,0,31,Y
1115,C6H6_GT,0,214,Y
1116,NMHC_GT,0,252,X
1116,NO2_GT,274,282,Y
1117,NO2_GT,0,34,X
1117,PT08_S1_CO,0,272,Y
1117,NOx_GT,0,412,Y
1118,CO_GT,0,23,X
1118,PT08_S1_CO,0,592,X
1118,NO2_GT,0,26,Y
1119,PT08_S1_CO,0,167,X
1119,C6H6_GT,256,406,X
1119,PT08_S2_NMHC,0,400,X
1119,NO2_GT,0,161,Y
1120,PT08_S3_NOx,1024,1220,X
1120,PT08_S1_CO,0,944,Y
1120,NOx_GT,0,428,Y
1121,C6H6_GT,0,105,X
1121,PT08_S4_NO2,0,66,X
1121,PT08_S2_NMHC,0,540,Y
1122,CO_GT,0,19,X
1122,PT08_S1_CO,0,362,X
1122,PT08_S2_NMHC,0,60,Y
1123,CO_GT,0,49,X
1123,PT08_S1_CO,0,208,X
1123,NOx_GT,0,476,X
1123,NMHC_GT,0,228,Y
1124,PT08_S1_CO,0,912,X
1124,PT08_S2_NMHC,0,732,Y
1125,PT08_S2_NMHC,1024,1244,X
1125,C6H6_GT,0,22,Y
1126,PT08_S2_NMHC,0,732,X
1126,NO2_GT,0,122,X
1126,PT08_S1_CO,0,528,Y
1126,NOx_GT,0,149,Y
1127,CO_GT,0,55,X
1127,PT08_S1_CO,0,720,X
1127,NOx_GT,0,92,X
1127,C6H6_GT,0,22,Y
1128,PT08_S1_CO,0,658,X
1128,NMHC_GT,0,114,X
1128,PT08_S2_NMHC,0,432,Y
1128,NO2_GT,0,74,Y
1129,PT08_S1_CO,0,868,X
1129,NOx_GT,0,508,X
1129,NO2_GT,256,282,Y
1130,CO_GT,92,95,X
1130,PT08_S1_CO,0,1008,X
1130,PT08_S2_NMHC,0,220,Y
1131,PT08_S1_CO,0,456,X
1131,NO2_GT,0,230,Y
1132,PT08_S2_NMHC,0,732,X
1132,PT08_S4_NO2,1080,1602,X
1132,PT08_S1_CO,0,248,Y
1133,PT08_S1_CO,0,320,X
1133,NOx_GT,0,220,X
1133,C6H6_GT,0,24,Y
1134,PT08_S1_CO,0,560,X
1134,NOx_GT,0,476,X
1134,C6H6_GT,0,206,Y
1135,CO_GT,0,31,X
1135,PT08_S1_CO,0,944,X
1135,NOx_GT,0,156,X
1135,C6H6_GT,0,118,Y
1136,CO_GT,0,22,X
1136,PT08_S1_CO,0,788,X
1136,NOx_GT,0,412,X
1136,NMHC_GT,0,236,Y
1137,PT08_S2_NMHC,0,732,X
1137,PT08_S3_NOx,0,964,X
1137,PT08_S4_NO2,1024,1602,X
1137,NMHC_GT,256,428,Y
1137,NO2_GT,0,154,Y
1138,NMHC_GT,0,44,X
1138,CO_GT,0,15,Y
1138,NOx_GT,0,156,Y
1138,PT08_S3_NOx,0,964,Y
1138,PT08_S4_NO2,0,962,Y
1139,PT08_S1_CO,0,912,X
1139,NOx_GT,0,360,X
1139,NMHC_GT,0,253,Y
1139,C6H6_GT,0,134,Y
1139,PT08_S3_NOx,0,804,Y
1140,PT08_S1_CO,0,144,X
1140,PT08_S2_NMHC,0,220,X
1140,NO2_GT,0,222,Y
1141,PT08_S4_NO2,1542,1602,X
1141,CO_GT,0,9,Y
1141,PT08_S1_CO,0,977,Y
1141,NOx_GT,736,924,Y
1142,CO_GT,0,47,X
1142,PT08_S1_CO,0,912,X
1142,NOx_GT,0,92,X
1142,C6H6_GT,0,22,Y
1143,CO_GT,0,31,X
1143,PT08_S1_CO,0,784,X
1143,NOx_GT,0,76,X
1143,NO2_GT,0,90,X
1143,PT08_S2_NMHC,0,476,Y
1144,NO2_GT,0,106,X
1144,PT08_S1_CO,0,528,Y
1144,NOx_GT,0,188,Y
1145,PT08_S1_CO,0,49,X
1145,PT08_S2_NMHC,0,596,Y
1145,PT08_S3_NOx,0,708,Y
1146,PT08_S1_CO,0,116,X
1146,NO2_GT,0,103,Y
1147,PT08_S1_CO,0,656,X
1147,PT08_S3_NOx,0,452,X
1147,PT08_S2_NMHC,0,892,Y
1147,NO2_GT,0,154,Y
1148,C6H6_GT,256,406,X
1148,PT08_S4_NO2,1080,1602,X
1148,PT08_S1_CO,0,272,Y
1149,PT08_S4_NO2,1040,1602,X
1149,PT08_S3_NOx,1152,1220,Y
1150,C6H6_GT,0,14,X
1150,PT08_S4_NO2,0,98,X
1150,CO_GT,0,23,Y
1151,PT08_S1_CO,0,112,X
1151,PT08_S2_NMHC,0,220,Y
1152,C6H6_GT,0,22,X
1152,PT08_S3_NOx,1152,1220,X
1152,CO_GT,0,31,Y
1152,PT08_S1_CO,0,376,Y
1153,NO2_GT,0,26,X
1153,CO_GT,64,95,Y
1153,PT08_S1_CO,0,912,Y
1153,NOx_GT,0,60,Y
1154,NO2_GT,0,154,X
1154,PT08_S1_CO,0,904,Y
1154,NOx_GT,0,285,Y
1155,NMHC_GT,0,200,X
1155,PT08_S2_NMHC,0,476,Y
1155,NOx_GT,0,300,Y
1155,NO2_GT,0,154,Y
1156,PT08_S1_CO,0,464,X
1156,NOx_GT,0,310,X
1156,C6H6_GT,0,89,Y
1157,CO_GT,0,63,X
1157,PT08_S4_NO2,1024,1602,X
1157,PT08_S1_CO,0,80,Y
1158,CO_GT,64,95,X
1158,PT08_S1_CO,0,528,X
1158,PT08_S2_NMHC,0,1020,Y
1158,NO2_GT,0,154,Y
1159,CO_GT,88,95,X
1159,PT08_S1_CO,0,480,X
1159,NOx_GT,0,28,X
1159,NMHC_GT,0,252,Y
1160,PT08_S1_CO,0,400,X
1160,PT08_S2_NMHC,0,476,X
1160,PT08_S4_NO2,0,214,X
1160,NO2_GT,0,220,Y
1161,PT08_S1_CO,0,912,X
1161,NOx_GT,512,924,X
1161,NMHC_GT,272,428,Y
1162,C6H6_GT,0,214,X
1162,PT08_S4_NO2,0,434,X
1162,PT08_S2_NMHC,1096,1244,Y
1163,NOx_GT,0,236,X
1163,NO2_GT,272,282,Y
1164,PT08_S1_CO,0,48,X
1164,NOx_GT,0,476,X
1164,C6H6_GT,0,22,Y
1165,CO_GT,84,95,X
1165,PT08_S1_CO,0,18,X
1165,NO2_GT,0,234,Y
1166,PT08_S1_CO,0,444,X
1166,PT08_S3_NOx,0,68,X
1166,PT08_S2_NMHC,0,252,Y
1166,NO2_GT,0,250,Y
1167,NO2_GT,0,90,X
1167,PT08_S1_CO,0,485,Y
1167,NOx_GT,0,445,Y
1168,C6H6_GT,256,406,X
1168,PT08_S4_NO2,1024,1602,X
1168,PT08_S1_CO,0,336,Y
1169,PT08_S2_NMHC,1232,1244,X
1169,PT08_S1_CO,0,352,Y
1169,NOx_GT,0,508,Y
1170,NMHC_GT,0,100,X
1170,NOx_GT,0,44,Y
1170,NO2_GT,0,218,Y
1171,C6H6_GT,0,22,X
1171,PT08_S2_NMHC,0,732,X
1171,NO2_GT,0,218,Y
1172,CO_GT,0,7,X
1172,PT08_S1_CO,0,656,X
1172,NOx_GT,0,284,X
1172,PT08_S2_NMHC,0,220,Y
1173,CO_GT,0,7,X
1173,PT08_S1_CO,0,528,X
1173,NOx_GT,0,220,X
1173,PT08_S2_NMHC,0,220,Y
1174,CO_GT,0,35,X
1174,PT08_S1_CO,0,1008,X
1174,NOx_GT,0,412,X
1174,C6H6_GT,0,150,Y
1175,PT08_S3_NOx,0,196,X
1175,NO2_GT,272,282,X
1175,PT08_S4_NO2,1152,1602,X
1175,CO_GT,0,49,Y
1176,PT08_S1_CO,0,784,X
1176,NMHC_GT,0,172,X
1176,PT08_S2_NMHC,0,284,Y
1176,NOx_GT,0,412,Y
1177,NO2_GT,0,154,X
1177,PT08_S4_NO2,1024,1602,X
1177,PT08_S1_CO,0,240,Y
1177,PT08_S3_NOx,0,484,Y
1178,C6H6_GT,0,150,X
1178,PT08_S4_NO2,0,706,X
1178,PT08_S2_NMHC,0,476,Y
1179,PT08_S1_CO,0,528,X
1179,C6H6_GT,0,150,Y
1180,CO_GT,0,47,X
1180,PT08_S1_CO,0,656,X
1180,NOx_GT,0,284,X
1180,PT08_S3_NOx,0,708,X
1180,NMHC_GT,0,220,Y
1181,PT08_S1_CO,0,912,X
1181,NOx_GT,512,924,X
1181,NMHC_GT,0,172,Y
1181,NO2_GT,0,26,Y
1182,PT08_S1_CO,0,916,X
1182,NMHC_GT,359,428,Y
1183,CO_GT,0,34,X
1183,PT08_S1_CO,0,272,X
1183,NOx_GT,0,508,X
1183,PT08_S2_NMHC,0,412,Y
1184,CO_GT,0,43,X
1184,PT08_S1_CO,0,144,X
1184,NOx_GT,0,508,X
1184,NMHC_GT,0,116,Y
1185,NO2_GT,0,90,X
1185,PT08_S1_CO,0,464,Y
1185,NOx_GT,0,396,Y
1186,C6H6_GT,384,406,X
1186,NO2_GT,0,251,X
1186,PT08_S1_CO,0,544,Y
1186,NOx_GT,0,28,Y
1187,CO_GT,0,47,X
1187,PT08_S1_CO,0,272,X
1187,NOx_GT,0,380,X
1187,NMHC_GT,0,248,Y
1188,CO_GT,78,95,X
1188,PT08_S1_CO,0,528,X
1188,NOx_GT,0,412,X
1188,NMHC_GT,0,204,Y
1189,PT08_S1_CO,0,32,X
1189,NO2_GT,0,218,Y
1190,CO_GT,0,34,X
1190,PT08_S1_CO,0,976,X
1190,NOx_GT,0,28,X
1190,NMHC_GT,0,196,Y
1191,NMHC_GT,0,204,X
1191,NOx_GT,0,284,Y
1191,NO2_GT,0,90,Y
1192,PT08_S4_NO2,1216,1602,X
1192,PT08_S1_CO,0,976,Y
1192,NOx_GT,0,412,Y
1193,PT08_S3_NOx,0,964,X
1193,NO2_GT,256,282,X
1193,PT08_S4_NO2,1536,1602,X
1193,CO_GT,0,31,Y
1194,PT08_S3_NOx,0,196,X
1194,NOx_GT,0,412,Y
1194,NO2_GT,0,154,Y
1195,CO_GT,75,95,X
1195,PT08_S1_CO,0,176,X
1195,NOx_GT,0,476,X
1195,NMHC_GT,0,140,Y
1196,PT08_S1_CO,0,816,X
1196,NOx_GT,0,412,X
1196,C6H6_GT,0,182,Y
1197,PT08_S1_CO,0,528,X
1197,C6H6_GT,0,22,X
1197,PT08_S2_NMHC,0,732,Y
1197,NO2_GT,0,186,Y
1198,PT08_S4_NO2,1545,1602,X
1198,PT08_S1_CO,0,978,Y
1198,NOx_GT,742,924,Y
1199,C6H6_GT,0,150,X
1199,PT08_S2_NMHC,0,732,X
1199,NMHC_GT,0,76,Y
1200,PT08_S1_CO,0,784,X
1200,NMHC_GT,0,172,X
1200,PT08_S2_NMHC,0,476,Y
1200,NO2_GT,0,130,Y
1201,CO_GT,0,31,X
1201,PT08_S4_NO2,1024,1602,X
1201,PT08_S1_CO,0,464,Y
1202,CO_GT,0,63,X
1202,PT08_S1_CO,0,912,X
1202,NOx_GT,0,412,X
1202,C6H6_GT,0,150,Y
1203,CO_GT,0,63,X
1203,PT08_S1_CO,0,464,X
1203,NOx_GT,0,476,X
1203,NMHC_GT,0,124,Y
1204,NOx_GT,512,924,X
1204,PT08_S4_NO2,1104,1602,X
1204,PT08_S1_CO,0,48,Y
1204,PT08_S3_NOx,0,964,Y
1205,NOx_GT,0,284,X
1205,PT08_S4_NO2,1088,1602,X
1205,PT08_S1_CO,0,520,Y
1206,PT08_S1_CO,0,984,X
1206,NOx_GT,0,243,X
1206,NO2_GT,274,282,Y
1207,PT08_S1_CO,0,784,X
1207,NMHC_GT,0,44,X
1207,PT08_S2_NMHC,0,732,Y
1207,NO2_GT,0,138,Y
1208,PT08_S3_NOx,0,964,X
1208,NO2_GT,256,282,X
